lat,lon,id,distance,altitude,hr,cadence,time,rawTime
56.434599,12.838058,3092741860,0.8,12.3,88,59,2020-02-12 06:19:59+00:00,0
56.434604,12.83807,3092741860,1.8,12.3,88,59,2020-02-12 06:20:00+00:00,1
56.434625,12.838106,3092741860,5.0,12.1,87,59,2020-02-12 06:20:03+00:00,4
56.434717,12.838408,3092741860,26.5,11.0,87,82,2020-02-12 06:20:10+00:00,11
56.434718,12.838463,3092741860,29.9,10.8,91,82,2020-02-12 06:20:11+00:00,12
56.43472,12.838515,3092741860,33.2,10.6,94,83,2020-02-12 06:20:12+00:00,13
56.434718,12.838568,3092741860,36.4,10.4,99,83,2020-02-12 06:20:13+00:00,14
56.43471,12.838619,3092741860,39.7,10.3,104,82,2020-02-12 06:20:14+00:00,15
56.434683,12.83882,3092741860,52.4,9.7,110,81,2020-02-12 06:20:18+00:00,19
56.434662,12.838926,3092741860,59.3,9.5,114,81,2020-02-12 06:20:20+00:00,21
56.434653,12.838981,3092741860,62.8,9.3,120,81,2020-02-12 06:20:21+00:00,22
56.434646,12.839037,3092741860,66.3,9.2,120,82,2020-02-12 06:20:22+00:00,23
56.43464,12.839086,3092741860,69.4,9.1,124,82,2020-02-12 06:20:23+00:00,24
56.434636,12.839134,3092741860,72.4,8.9,128,82,2020-02-12 06:20:24+00:00,25
56.434641,12.839182,3092741860,75.4,8.8,131,82,2020-02-12 06:20:25+00:00,26
56.434664,12.839286,3092741860,82.2,8.1,136,81,2020-02-12 06:20:27+00:00,28
56.434677,12.839335,3092741860,85.6,7.9,136,81,2020-02-12 06:20:28+00:00,29
56.43474,12.839509,3092741860,98.4,7.1,140,83,2020-02-12 06:20:32+00:00,33
56.434777,12.839637,3092741860,107.3,6.5,136,83,2020-02-12 06:20:35+00:00,36
56.43479,12.839677,3092741860,110.2,6.3,133,83,2020-02-12 06:20:36+00:00,37
56.434805,12.839767,3092741860,115.9,6.0,129,83,2020-02-12 06:20:38+00:00,39
56.434812,12.839814,3092741860,118.9,5.7,125,83,2020-02-12 06:20:39+00:00,40
56.434821,12.839862,3092741860,122.0,5.6,125,84,2020-02-12 06:20:40+00:00,41
56.434847,12.84001,3092741860,131.6,5.3,130,84,2020-02-12 06:20:43+00:00,44
56.434906,12.840248,3092741860,147.7,4.8,133,84,2020-02-12 06:20:48+00:00,49
56.434958,12.840433,3092741860,160.5,4.3,136,85,2020-02-12 06:20:52+00:00,53
56.43499,12.840529,3092741860,167.4,4.0,133,84,2020-02-12 06:20:54+00:00,55
56.435019,12.840639,3092741860,174.9,4.0,138,84,2020-02-12 06:20:56+00:00,57
56.435042,12.840971,3092741860,195.6,3.7,131,85,2020-02-12 06:21:02+00:00,63
56.435045,12.841025,3092741860,198.9,3.6,126,85,2020-02-12 06:21:03+00:00,64
56.43505,12.841131,3092741860,205.5,3.5,120,86,2020-02-12 06:21:05+00:00,66
56.435055,12.841187,3092741860,209.0,3.4,124,86,2020-02-12 06:21:06+00:00,67
56.435067,12.841294,3092741860,215.7,3.3,128,85,2020-02-12 06:21:08+00:00,69
56.435073,12.841348,3092741860,219.1,3.2,132,85,2020-02-12 06:21:09+00:00,70
56.43509,12.841509,3092741860,229.2,3.0,135,85,2020-02-12 06:21:12+00:00,73
56.435106,12.841841,3092741860,249.8,2.7,136,86,2020-02-12 06:21:18+00:00,79
56.435081,12.842153,3092741860,270.0,2.3,133,84,2020-02-12 06:21:24+00:00,85
56.434884,12.842197,3092741860,292.7,2.4,134,86,2020-02-12 06:21:30+00:00,91
56.434682,12.842139,3092741860,315.4,2.7,136,86,2020-02-12 06:21:36+00:00,97
56.434489,12.842063,3092741860,337.5,3.0,137,87,2020-02-12 06:21:42+00:00,103
56.434307,12.842013,3092741860,357.9,3.3,137,87,2020-02-12 06:21:48+00:00,109
56.43411,12.84197,3092741860,380.1,3.6,137,86,2020-02-12 06:21:54+00:00,115
56.433917,12.841948,3092741860,401.6,3.9,136,86,2020-02-12 06:22:00+00:00,121
56.433735,12.842044,3092741860,422.7,4.1,135,87,2020-02-12 06:22:06+00:00,127
56.433554,12.842164,3092741860,444.2,4.3,134,86,2020-02-12 06:22:12+00:00,133
56.433389,12.842319,3092741860,465.0,4.4,134,86,2020-02-12 06:22:18+00:00,139
56.433203,12.842493,3092741860,488.3,4.4,132,86,2020-02-12 06:22:25+00:00,146
56.43305,12.842687,3092741860,509.1,4.4,134,86,2020-02-12 06:22:31+00:00,152
56.432902,12.842883,3092741860,529.6,4.4,135,86,2020-02-12 06:22:37+00:00,158
56.432757,12.843088,3092741860,550.2,4.6,136,85,2020-02-12 06:22:43+00:00,164
56.432614,12.843288,3092741860,570.3,5.2,135,86,2020-02-12 06:22:49+00:00,170
56.432516,12.843421,3092741860,583.9,5.3,135,86,2020-02-12 06:22:53+00:00,174
56.432365,12.843603,3092741860,604.2,5.4,136,87,2020-02-12 06:22:59+00:00,180
56.432268,12.843731,3092741860,617.6,5.5,136,87,2020-02-12 06:23:03+00:00,184
56.432119,12.843917,3092741860,637.7,5.7,135,87,2020-02-12 06:23:09+00:00,190
56.431971,12.844178,3092741860,661.2,5.0,134,86,2020-02-12 06:23:16+00:00,197
56.43189,12.844473,3092741860,681.5,5.0,135,86,2020-02-12 06:23:22+00:00,203
56.431834,12.844677,3092741860,695.5,5.0,138,86,2020-02-12 06:23:26+00:00,207
56.431739,12.84496,3092741860,716.0,5.1,138,86,2020-02-12 06:23:32+00:00,213
56.431647,12.845246,3092741860,736.3,5.1,141,86,2020-02-12 06:23:38+00:00,219
56.431546,12.845574,3092741860,759.5,5.0,140,86,2020-02-12 06:23:45+00:00,226
56.431445,12.845903,3092741860,782.7,4.7,138,87,2020-02-12 06:23:52+00:00,233
56.431378,12.846211,3092741860,803.2,4.2,139,87,2020-02-12 06:23:58+00:00,239
56.431324,12.846458,3092741860,819.5,4.2,139,86,2020-02-12 06:24:03+00:00,244
56.431244,12.846786,3092741860,841.7,4.1,141,86,2020-02-12 06:24:10+00:00,251
56.431188,12.84711,3092741860,862.9,4.0,139,85,2020-02-12 06:24:17+00:00,258
56.431115,12.847398,3092741860,882.4,3.9,140,87,2020-02-12 06:24:23+00:00,264
56.431059,12.847692,3092741860,901.7,3.8,143,86,2020-02-12 06:24:29+00:00,270
56.430969,12.847957,3092741860,921.0,3.7,144,85,2020-02-12 06:24:36+00:00,277
56.430943,12.847908,3092741860,925.3,3.6,145,82,2020-02-12 06:24:38+00:00,279
56.430945,12.847861,3092741860,928.1,3.6,146,81,2020-02-12 06:24:39+00:00,280
56.430986,12.847499,3092741860,950.9,3.8,145,86,2020-02-12 06:24:46+00:00,287
56.431012,12.847178,3092741860,971.0,4.0,143,86,2020-02-12 06:24:52+00:00,293
56.431018,12.847123,3092741860,974.4,4.0,143,86,2020-02-12 06:24:53+00:00,294
56.431057,12.846793,3092741860,995.2,4.1,144,87,2020-02-12 06:24:59+00:00,300
56.431097,12.846575,3092741860,1009.4,4.1,147,86,2020-02-12 06:25:03+00:00,304
56.431116,12.846406,3092741860,1020.0,4.2,153,86,2020-02-12 06:25:06+00:00,307
56.43112,12.846352,3092741860,1023.4,4.2,158,86,2020-02-12 06:25:07+00:00,308
56.431146,12.846037,3092741860,1043.1,4.2,158,87,2020-02-12 06:25:13+00:00,314
56.431093,12.845708,3092741860,1064.6,4.2,156,86,2020-02-12 06:25:20+00:00,321
56.431078,12.845682,3092741860,1066.9,4.2,156,86,2020-02-12 06:25:21+00:00,322
56.430919,12.845832,3092741860,1087.3,4.3,155,84,2020-02-12 06:25:28+00:00,329
56.430759,12.845982,3092741860,1107.6,4.5,154,86,2020-02-12 06:25:34+00:00,335
56.43068,12.84612,3092741860,1119.9,4.8,151,86,2020-02-12 06:25:38+00:00,339
56.43057,12.846281,3092741860,1135.6,5.3,148,86,2020-02-12 06:25:43+00:00,344
56.430467,12.846434,3092741860,1150.5,5.6,145,86,2020-02-12 06:25:48+00:00,349
56.430336,12.846695,3092741860,1172.3,6.1,144,86,2020-02-12 06:25:55+00:00,356
56.430233,12.847001,3092741860,1194.5,6.3,146,85,2020-02-12 06:26:02+00:00,363
56.430212,12.847367,3092741860,1217.3,6.5,146,85,2020-02-12 06:26:09+00:00,370
56.430198,12.847691,3092741860,1237.4,6.8,145,87,2020-02-12 06:26:15+00:00,376
56.430159,12.848049,3092741860,1259.9,7.1,145,86,2020-02-12 06:26:22+00:00,383
56.430141,12.848341,3092741860,1278.1,7.2,148,85,2020-02-12 06:26:29+00:00,390
56.430143,12.848412,3092741860,1282.5,7.2,149,84,2020-02-12 06:26:31+00:00,392
56.430111,12.848754,3092741860,1303.9,7.3,148,86,2020-02-12 06:26:38+00:00,399
56.430084,12.849014,3092741860,1320.2,7.3,150,87,2020-02-12 06:26:43+00:00,404
56.43006,12.849364,3092741860,1342.1,7.4,149,86,2020-02-12 06:26:50+00:00,411
56.430019,12.849683,3092741860,1362.3,7.6,148,87,2020-02-12 06:26:56+00:00,417
56.430006,12.849844,3092741860,1372.3,7.7,145,86,2020-02-12 06:26:59+00:00,420
56.429984,12.85011,3092741860,1388.9,7.7,148,85,2020-02-12 06:27:04+00:00,425
56.429962,12.850315,3092741860,1401.8,7.7,148,87,2020-02-12 06:27:08+00:00,429
56.429927,12.85068,3092741860,1424.7,7.4,148,86,2020-02-12 06:27:15+00:00,436
56.4299,12.851026,3092741860,1446.3,7.2,147,86,2020-02-12 06:27:21+00:00,442
56.429887,12.85138,3092741860,1468.1,7.1,147,86,2020-02-12 06:27:27+00:00,448
56.429857,12.851732,3092741860,1490.1,6.6,146,86,2020-02-12 06:27:34+00:00,455
56.429829,12.852059,3092741860,1510.5,6.5,146,86,2020-02-12 06:27:40+00:00,461
56.429794,12.85241,3092741860,1532.5,6.7,145,87,2020-02-12 06:27:47+00:00,468
56.429766,12.852735,3092741860,1552.8,6.7,145,87,2020-02-12 06:27:53+00:00,474
56.429733,12.853087,3092741860,1574.9,6.7,143,87,2020-02-12 06:28:00+00:00,481
56.429711,12.853462,3092741860,1598.1,6.4,144,86,2020-02-12 06:28:07+00:00,488
56.429714,12.853644,3092741860,1609.3,6.4,145,86,2020-02-12 06:28:10+00:00,491
56.429717,12.853981,3092741860,1630.1,6.4,145,87,2020-02-12 06:28:16+00:00,497
56.429693,12.854319,3092741860,1651.2,6.5,146,87,2020-02-12 06:28:22+00:00,503
56.42968,12.854648,3092741860,1671.6,6.4,145,86,2020-02-12 06:28:28+00:00,509
56.429706,12.855016,3092741860,1694.4,5.9,144,88,2020-02-12 06:28:35+00:00,516
56.429755,12.855389,3092741860,1718.1,5.8,144,87,2020-02-12 06:28:42+00:00,523
56.4298,12.855721,3092741860,1739.2,5.7,143,87,2020-02-12 06:28:48+00:00,529
56.429834,12.85605,3092741860,1759.8,5.5,143,86,2020-02-12 06:28:54+00:00,535
56.429867,12.856417,3092741860,1782.8,5.1,142,85,2020-02-12 06:29:01+00:00,542
56.429886,12.856785,3092741860,1805.6,4.8,142,86,2020-02-12 06:29:08+00:00,549
56.429909,12.857149,3092741860,1828.2,4.8,142,87,2020-02-12 06:29:15+00:00,556
56.429929,12.857456,3092741860,1847.2,4.8,145,89,2020-02-12 06:29:21+00:00,562
56.429948,12.857644,3092741860,1859.1,4.9,148,88,2020-02-12 06:29:25+00:00,566
56.429988,12.857996,3092741860,1881.2,4.9,149,87,2020-02-12 06:29:32+00:00,573
56.430026,12.858309,3092741860,1900.9,5.2,146,85,2020-02-12 06:29:38+00:00,579
56.430065,12.858674,3092741860,1923.9,5.9,146,87,2020-02-12 06:29:45+00:00,586
56.430105,12.858994,3092741860,1944.2,6.0,144,87,2020-02-12 06:29:51+00:00,592
56.43014,12.859343,3092741860,1966.1,5.5,145,87,2020-02-12 06:29:58+00:00,599
56.430187,12.859704,3092741860,1988.9,5.3,144,86,2020-02-12 06:30:05+00:00,606
56.430244,12.860018,3092741860,2009.3,4.9,143,86,2020-02-12 06:30:12+00:00,613
56.430286,12.860365,3092741860,2031.2,4.6,143,87,2020-02-12 06:30:20+00:00,621
56.430323,12.860705,3092741860,2052.6,4.6,140,86,2020-02-12 06:30:27+00:00,628
56.430335,12.860869,3092741860,2062.8,4.5,137,87,2020-02-12 06:30:30+00:00,631
56.430367,12.861205,3092741860,2083.8,4.6,136,87,2020-02-12 06:30:37+00:00,638
56.430397,12.861529,3092741860,2104.1,4.6,137,88,2020-02-12 06:30:43+00:00,644
56.430438,12.861846,3092741860,2124.1,4.7,137,86,2020-02-12 06:30:49+00:00,650
56.430471,12.862126,3092741860,2141.8,5.0,140,86,2020-02-12 06:30:54+00:00,655
56.430491,12.862332,3092741860,2154.6,5.3,143,87,2020-02-12 06:30:58+00:00,659
56.43051,12.862593,3092741860,2170.9,5.7,145,86,2020-02-12 06:31:03+00:00,664
56.430539,12.862884,3092741860,2189.2,6.1,148,87,2020-02-12 06:31:09+00:00,670
56.430562,12.863235,3092741860,2211.0,6.6,149,87,2020-02-12 06:31:16+00:00,677
56.430594,12.86357,3092741860,2231.9,7.1,148,86,2020-02-12 06:31:23+00:00,684
56.430628,12.863931,3092741860,2254.5,8.0,151,87,2020-02-12 06:31:30+00:00,691
56.430627,12.864049,3092741860,2261.8,8.4,147,88,2020-02-12 06:31:32+00:00,693
56.430623,12.86416,3092741860,2268.7,8.8,151,88,2020-02-12 06:31:34+00:00,695
56.430621,12.864214,3092741860,2272.0,8.9,154,87,2020-02-12 06:31:35+00:00,696
56.430613,12.864322,3092741860,2278.7,9.3,158,87,2020-02-12 06:31:37+00:00,698
56.43061,12.864428,3092741860,2285.3,9.6,161,87,2020-02-12 06:31:39+00:00,700
56.430594,12.864634,3092741860,2298.0,10.1,164,87,2020-02-12 06:31:43+00:00,704
56.430526,12.864972,3092741860,2320.3,10.9,164,88,2020-02-12 06:31:50+00:00,711
56.430493,12.865124,3092741860,2330.3,11.2,168,87,2020-02-12 06:31:53+00:00,714
56.430467,12.865214,3092741860,2336.6,11.4,171,87,2020-02-12 06:31:55+00:00,716
56.430449,12.865257,3092741860,2339.9,11.5,176,86,2020-02-12 06:31:56+00:00,717
56.430371,12.865597,3092741860,2362.7,12.0,173,87,2020-02-12 06:32:03+00:00,724
56.430369,12.865954,3092741860,2384.7,12.5,173,88,2020-02-12 06:32:10+00:00,731
56.430373,12.866318,3092741860,2407.1,13.1,172,87,2020-02-12 06:32:17+00:00,738
56.430382,12.866533,3092741860,2420.4,13.5,169,88,2020-02-12 06:32:21+00:00,742
56.430405,12.866741,3092741860,2433.6,14.1,166,87,2020-02-12 06:32:25+00:00,746
56.430437,12.866942,3092741860,2446.5,14.8,163,88,2020-02-12 06:32:29+00:00,750
56.430495,12.867269,3092741860,2467.5,16.2,162,86,2020-02-12 06:32:36+00:00,757
56.430602,12.867588,3092741860,2490.4,17.5,162,87,2020-02-12 06:32:43+00:00,764
56.430657,12.867896,3092741860,2510.4,18.3,161,85,2020-02-12 06:32:50+00:00,771
56.430757,12.868213,3092741860,2532.9,17.6,162,87,2020-02-12 06:32:57+00:00,778
56.430868,12.868486,3092741860,2553.6,16.9,162,87,2020-02-12 06:33:04+00:00,785
56.430971,12.868805,3092741860,2576.5,16.0,163,86,2020-02-12 06:33:12+00:00,793
56.431081,12.869087,3092741860,2597.7,15.0,160,87,2020-02-12 06:33:18+00:00,799
56.431221,12.869373,3092741860,2621.1,14.0,158,88,2020-02-12 06:33:25+00:00,806
56.431345,12.869619,3092741860,2641.4,13.5,159,88,2020-02-12 06:33:31+00:00,812
56.431443,12.86993,3092741860,2663.6,13.1,159,87,2020-02-12 06:33:38+00:00,819
56.431509,12.870233,3092741860,2683.8,12.8,159,87,2020-02-12 06:33:44+00:00,825
56.431451,12.870578,3092741860,2706.1,12.4,158,88,2020-02-12 06:33:52+00:00,833
56.431426,12.87065,3092741860,2711.4,12.3,159,88,2020-02-12 06:33:54+00:00,835
56.431487,12.870975,3092741860,2732.8,12.0,160,85,2020-02-12 06:34:01+00:00,842
56.431583,12.871296,3092741860,2755.3,11.6,162,87,2020-02-12 06:34:08+00:00,849
56.431668,12.871591,3092741860,2775.9,11.3,164,87,2020-02-12 06:34:15+00:00,856
56.431747,12.871901,3092741860,2796.9,11.2,162,87,2020-02-12 06:34:22+00:00,863
56.431878,12.872153,3092741860,2818.2,11.0,162,86,2020-02-12 06:34:29+00:00,870
56.431993,12.872437,3092741860,2839.9,10.6,164,84,2020-02-12 06:34:36+00:00,877
56.432041,12.872593,3092741860,2850.8,10.0,164,82,2020-02-12 06:34:40+00:00,881
56.432081,12.872605,3092741860,2855.4,9.8,164,81,2020-02-12 06:34:42+00:00,883
56.43224,12.872498,3092741860,2874.3,9.1,165,85,2020-02-12 06:34:48+00:00,889
56.432368,12.87239,3092741860,2890.0,8.5,168,87,2020-02-12 06:34:53+00:00,894
56.432549,12.872265,3092741860,2911.8,7.8,169,87,2020-02-12 06:35:00+00:00,901
56.432713,12.872128,3092741860,2932.0,7.0,169,85,2020-02-12 06:35:06+00:00,907
56.432823,12.872016,3092741860,2946.1,6.0,166,85,2020-02-12 06:35:11+00:00,912
56.433004,12.871878,3092741860,2968.8,5.2,165,84,2020-02-12 06:35:19+00:00,920
56.433189,12.871753,3092741860,2990.9,4.6,165,85,2020-02-12 06:35:26+00:00,927
56.433366,12.871785,3092741860,3013.3,3.4,164,85,2020-02-12 06:35:33+00:00,934
56.43346,12.87201,3092741860,3030.6,2.9,163,84,2020-02-12 06:35:38+00:00,939
56.433552,12.872291,3092741860,3050.8,2.5,163,84,2020-02-12 06:35:44+00:00,945
56.433662,12.872603,3092741860,3073.6,2.4,164,84,2020-02-12 06:35:51+00:00,952
56.43377,12.872923,3092741860,3096.8,2.3,165,82,2020-02-12 06:35:58+00:00,959
56.433862,12.873243,3092741860,3119.0,2.3,164,84,2020-02-12 06:36:05+00:00,966
56.433963,12.87351,3092741860,3138.9,2.3,167,85,2020-02-12 06:36:11+00:00,972
56.434041,12.873853,3092741860,3161.9,2.3,169,86,2020-02-12 06:36:18+00:00,979
56.434085,12.874045,3092741860,3174.7,2.2,166,86,2020-02-12 06:36:22+00:00,983
56.434189,12.874364,3092741860,3197.5,2.2,164,85,2020-02-12 06:36:29+00:00,990
56.434281,12.874647,3092741860,3217.7,2.2,162,86,2020-02-12 06:36:35+00:00,996
56.434299,12.874693,3092741860,3221.2,2.2,162,86,2020-02-12 06:36:36+00:00,997
56.434397,12.874974,3092741860,3241.7,2.2,160,86,2020-02-12 06:36:42+00:00,1003
56.434502,12.875245,3092741860,3262.1,2.2,162,86,2020-02-12 06:36:48+00:00,1009
56.434625,12.875541,3092741860,3285.0,2.4,161,86,2020-02-12 06:36:55+00:00,1016
56.434734,12.8758,3092741860,3305.0,2.8,158,86,2020-02-12 06:37:01+00:00,1022
56.434837,12.876073,3092741860,3325.4,3.1,157,87,2020-02-12 06:37:07+00:00,1028
56.434939,12.876395,3092741860,3348.3,3.1,157,85,2020-02-12 06:37:14+00:00,1035
56.43499,12.876752,3092741860,3371.1,3.1,159,86,2020-02-12 06:37:21+00:00,1042
56.435027,12.877105,3092741860,3393.2,3.1,161,86,2020-02-12 06:37:28+00:00,1049
56.43516,12.877368,3092741860,3415.3,3.1,164,85,2020-02-12 06:37:35+00:00,1056
56.435198,12.877705,3092741860,3437.4,3.0,164,85,2020-02-12 06:37:42+00:00,1063
56.435195,12.877746,3092741860,3439.9,3.0,164,83,2020-02-12 06:37:43+00:00,1064
56.435191,12.877855,3092741860,3439.9,3.0,158,0,2020-02-12 06:38:06+00:00,1087
56.43504,12.878092,3092741860,3462.3,3.0,159,83,2020-02-12 06:38:15+00:00,1096
56.434975,12.87839,3092741860,3482.9,3.0,157,82,2020-02-12 06:38:22+00:00,1103
56.435003,12.87849,3092741860,3483.0,3.0,157,59,2020-02-12 06:38:42+00:00,1123
56.435085,12.878695,3092741860,3498.5,2.8,160,59,2020-02-12 06:38:48+00:00,1129
56.43522,12.878986,3092741860,3522.0,2.8,161,84,2020-02-12 06:38:55+00:00,1136
56.435404,12.87912,3092741860,3544.4,2.3,160,86,2020-02-12 06:39:02+00:00,1143
56.435572,12.879293,3092741860,3566.2,1.8,161,88,2020-02-12 06:39:08+00:00,1149
56.435719,12.879502,3092741860,3587.1,1.4,160,86,2020-02-12 06:39:14+00:00,1155
56.435865,12.879711,3092741860,3607.8,1.4,161,86,2020-02-12 06:39:20+00:00,1161
